timestamp,elapsed_s,cpu_usec,cpu_percent,mem_bytes,mem_mb
2026-07-02T10:20:25.875126+00:00,1710,67479403,1.38,86024192,82.04
2026-07-02T10:20:35.875934+00:00,1720,67649740,1.70,86003712,82.02
2026-07-02T10:20:45.876709+00:00,1730,67835907,1.86,85860352,81.88
2026-07-02T10:20:55.877507+00:00,1740,67959474,1.24,85975040,81.99
2026-07-02T10:21:05.878317+00:00,1750,68241603,2.82,85884928,81.91
2026-07-02T10:21:15.879090+00:00,1760,68418049,1.76,86257664,82.26
2026-07-02T10:21:25.879899+00:00,1770,68542639,1.25,86016000,82.03
2026-07-02T10:21:35.880680+00:00,1780,68719574,1.77,85741568,81.77
2026-07-02T10:21:45.881470+00:00,1790,68892959,1.73,85876736,81.90
2026-07-02T10:21:55.882257+00:00,1800,69017358,1.24,85794816,81.82
2026-07-02T10:22:05.883013+00:00,1810,69262859,2.46,85778432,81.80
2026-07-02T10:22:15.883847+00:00,1820,69439012,1.76,85680128,81.71
2026-07-02T10:22:25.884626+00:00,1830,69560653,1.22,85864448,81.89
2026-07-02T10:22:35.885418+00:00,1840,69723478,1.63,86163456,82.17
2026-07-02T10:22:45.886187+00:00,1850,69889762,1.66,85827584,81.85
2026-07-02T10:22:55.887000+00:00,1860,70058302,1.69,85610496,81.64
2026-07-02T10:23:05.887768+00:00,1870,70254540,1.96,86020096,82.04
2026-07-02T10:23:15.888567+00:00,1880,70432622,1.78,85757952,81.79
2026-07-02T10:23:25.889396+00:00,1890,70559474,1.27,85790720,81.82
2026-07-02T10:23:35.890159+00:00,1900,70737945,1.78,85966848,81.98
2026-07-02T10:23:45.890950+00:00,1910,70917252,1.79,86208512,82.21
2026-07-02T10:23:55.891703+00:00,1920,71031953,1.15,85565440,81.60
2026-07-02T10:24:05.892507+00:00,1930,71276903,2.45,85942272,81.96
2026-07-02T10:24:15.893311+00:00,1940,71452222,1.75,86040576,82.05
2026-07-02T10:24:25.894069+00:00,1950,71577851,1.26,85811200,81.84
2026-07-02T10:24:35.894870+00:00,1960,71758769,1.81,85819392,81.84
2026-07-02T10:24:45.895668+00:00,1970,71940052,1.81,86065152,82.08
2026-07-02T10:24:55.896471+00:00,1980,72061090,1.21,85839872,81.86
2026-07-02T10:25:05.897367+00:00,1990,72297229,2.36,86048768,82.06
2026-07-02T10:25:15.898099+00:00,2000,72474627,1.77,85942272,81.96
2026-07-02T10:25:25.898919+00:00,2010,72611222,1.37,85852160,81.88
2026-07-02T10:25:35.899707+00:00,2020,72789243,1.78,86044672,82.06
2026-07-02T10:25:45.900502+00:00,2030,72959079,1.70,86081536,82.09
2026-07-02T10:25:55.901022+00:00,2040,73132062,1.73,86482944,82.48
2026-07-02T10:26:05.901667+00:00,2050,73325380,1.93,86122496,82.13
2026-07-02T10:26:15.902476+00:00,2060,73511888,1.87,86163456,82.17
2026-07-02T10:26:25.903275+00:00,2070,73635037,1.23,86253568,82.26
2026-07-02T10:26:35.904040+00:00,2080,73817995,1.83,85995520,82.01
2026-07-02T10:26:45.904880+00:00,2090,73999943,1.82,86282240,82.29
2026-07-02T10:26:55.905674+00:00,2100,74182990,1.83,86183936,82.19
2026-07-02T10:27:05.906483+00:00,2110,74363648,1.81,86106112,82.12
2026-07-02T10:27:15.907346+00:00,2120,74554937,1.91,86429696,82.43
2026-07-02T10:27:25.908103+00:00,2130,74695875,1.41,86081536,82.09
2026-07-02T10:27:35.908910+00:00,2140,74915518,2.20,85721088,81.75
2026-07-02T10:27:45.909670+00:00,2150,75105848,1.90,85991424,82.01
2026-07-02T10:27:55.910491+00:00,2160,75231510,1.26,86335488,82.34
2026-07-02T10:28:05.911281+00:00,2170,75474509,2.43,86032384,82.05
2026-07-02T10:28:15.912044+00:00,2180,75662660,1.88,85991424,82.01
2026-07-02T10:28:25.912830+00:00,2190,75787388,1.25,86339584,82.34
2026-07-02T10:28:35.913614+00:00,2200,75964895,1.78,86233088,82.24
2026-07-02T10:28:45.914411+00:00,2210,76147461,1.83,86466560,82.46
2026-07-02T10:28:55.915242+00:00,2220,76320504,1.73,86372352,82.37
2026-07-02T10:29:05.916006+00:00,2230,76508091,1.88,85987328,82.00
2026-07-02T10:29:15.916739+00:00,2240,76693655,1.86,86126592,82.14
2026-07-02T10:29:25.917595+00:00,2250,76819918,1.26,86081536,82.09
2026-07-02T10:29:35.918390+00:00,2260,77004770,1.85,85884928,81.91
2026-07-02T10:29:45.919162+00:00,2270,77185705,1.81,86052864,82.07
2026-07-02T10:29:55.920035+00:00,2280,77344544,1.59,86028288,82.04
2026-07-02T10:30:05.920866+00:00,2290,77519235,1.75,86065152,82.08
2026-07-02T10:30:15.921670+00:00,2300,77697249,1.78,86147072,82.16
2026-07-02T10:30:25.922461+00:00,2310,77811171,1.14,86044672,82.06
2026-07-02T10:30:35.923280+00:00,2320,77989415,1.78,86200320,82.21
2026-07-02T10:30:45.924040+00:00,2330,78176887,1.87,86319104,82.32
2026-07-02T10:30:55.924933+00:00,2340,78297146,1.20,85921792,81.94
2026-07-02T10:31:05.925695+00:00,2350,78599603,3.02,86147072,82.16
2026-07-02T10:31:15.926495+00:00,2360,78788747,1.89,86159360,82.17
2026-07-02T10:31:25.927294+00:00,2370,78908168,1.19,86106112,82.12
2026-07-02T10:31:35.928060+00:00,2380,79087529,1.79,86294528,82.30
2026-07-02T10:31:45.928854+00:00,2390,79261798,1.74,86171648,82.18
2026-07-02T10:31:55.929640+00:00,2400,79391294,1.29,85942272,81.96
